video_id,comment
DwgC72_s-T4,"I got rid of the employee codes, since they are not unique.  Some are shared between more than one employee"
DwgC72_s-T4,How is the client engagement bar calculated?
DwgC72_s-T4,Too much complicated n two much backsteps
DwgC72_s-T4,"@codebasics I watched the session carefully, I think there is no need to transform the data of the excel file 🤷🏻‍♂️because it is already in the right format which we required to understand."
DwgC72_s-T4,Sir I am facing an expression error of column 'AtliQ' of the table wasn't found. After 21:56  Pls explain this 🙏
DwgC72_s-T4,"AFTER FILTERING ROWS BASED ON PARAMETER:-

Expression.Error: There weren't enough elements in the enumeration to complete the operation.
Details:
    [Table]"
DwgC72_s-T4,"i watched all the videos and very impressed. Please the dataset link for downloading is not responding, can reset it please i really want to practice this Hr Analytics thanks"
DwgC72_s-T4,"The same data if got in separate excel files instead of sheets.
I tried working but getting errors . 
Can anyone give some insight!"
DwgC72_s-T4,The excel download link is not responding ...can any one help me with this please?
DwgC72_s-T4,"The file is not downloadable
shows same error
I tried getting data from Bi also but it is not downloadable"
DwgC72_s-T4,it was heavy for me.....but i digested it ....thanks you sir for such awesome content
DwgC72_s-T4,"raw data not opened , plz look into it"
DwgC72_s-T4,Thats what's am looking for ....thanks guyz
DwgC72_s-T4,This is wow!
DwgC72_s-T4,"sir after creating new parameter 
it show empty in  Filtered Rows
and show message 
Expression.Error: There weren't enough elements in the enumeration to complete the operation.
Details:
    [Table] 
in Removed Errors


can get any solution for this problem ?"
DwgC72_s-T4,Done till now.. tomorrow will complete other sessions 🐊
DwgC72_s-T4,I did no understand the parameter part. Why we did it
DwgC72_s-T4,Thanks so much for this series. But l don't see video 2. Is there non?
DwgC72_s-T4,How did filter row option popped up?
DwgC72_s-T4,You guys taking Edtech of India to different levels...Superb keep on
DwgC72_s-T4,"Thanos Thakur, Jarvis Singh 🤣🤣🤣🤣
Well, I have learnt some new things. Thank you Codebasics."
DwgC72_s-T4,Voice is too low of two participants....
DwgC72_s-T4,"I have a doubt here, when calculating total present days we should also consider half sick leave, and remaining half's also right and one more doubt when calculating present days, are we calculating whole days. not individual person. could please give response to this sir"
DwgC72_s-T4,video is not clear to follow along..
DwgC72_s-T4,"Those who are facing issues in Hemanad voice, they can use subtitle for better understanding."
DwgC72_s-T4,"My biggest take away from this session is whenever you see dates in different column make them in 1 column and instead of getting over exicted by looking at dashboards on youtube I must focus more on Data Cleaning skills .

Heamanand Sir really have High quality knowledge Thank you sir for taking out time and recording this session."
DwgC72_s-T4,"Hi Dhaval sir, you tried many things new & different this time, but I am really having bad learning experience because of a few things that i want you to know-
1.I am watching the video at 720p but the main power bi screen still is blurry.

2. The first step of data analysis - understanding the data, what we have, and what are flaws in data like missing data- is completely skipped in this video.
3.  Terminologies could have been explained better,..
and last 
4. HR ke face se hi lgra unko kuch khaas samajh ni aa raha, not her fault, step thode high ke hain

I really enjoy the way you used to teach."
DwgC72_s-T4,Bro Itna Accha koi pdhata h kya .... Great Stuff
DwgC72_s-T4,Thank you for such an amazing effort to bring up the content. This is awesome for those who want to understand the entire process from the start.
DwgC72_s-T4,learnt lot of things
DwgC72_s-T4,"@codebasics  Thanks for this amazing series I learned a lot.. But in every session sir Hemanad's voice not so pretty much clear as sir Dhaval voice. For better voice quality I use headphones, also increase the volume, and then my ear and head feel pain. Sir kindly resolve this issue if possible. Thank you."
DwgC72_s-T4,Very beautiful explanation sir 😀
MlDjrcnwAhw,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
MlDjrcnwAhw,Do not upload any information to help your viewers if you cannot solve their queries in the comment section. None of us are able to get the data set. Help us getting the set asap. Thanks.
MlDjrcnwAhw,Can't get Excel file
MlDjrcnwAhw,can you provide gitbuh for input source {excel file of this project)
MlDjrcnwAhw,where is the excel file and pbix file
MlDjrcnwAhw,How can I get the proper data?
MlDjrcnwAhw,can't get excel and pbix files
MlDjrcnwAhw,Please provide Data
MlDjrcnwAhw,"HI, where can i find the excel file please?"
MlDjrcnwAhw,Dataset link...
MlDjrcnwAhw,where do i get the dataset? if that's from the link given in description which one to download
MlDjrcnwAhw,can some one please tell me which data i have to download. I don't able to find right data of this project
MlDjrcnwAhw,where to download I am not able to download it
MlDjrcnwAhw,Can you create a project related to a supply chain management since it is also one of the main domains in a business.
MlDjrcnwAhw,Thank you for this  video ❤️
MlDjrcnwAhw,"is there anyone here, having done all this in tableau public....?  please help.."
MlDjrcnwAhw,Great
MlDjrcnwAhw,in summary what is KPIs for HR?
MlDjrcnwAhw,I wasn't able to find the link of dataset?
MlDjrcnwAhw,"DHAVAL SIR and my dear friends . could you please tell me the STAR process of this project like situation,task,action and result.Actually i went through this project but i am not able to grap the STAR from it.if anyone can suggest me then it will be helpful for my upcoming interviews."
MlDjrcnwAhw,"hello sir i want this data set , from where i can download this.."
MlDjrcnwAhw,Finally got a perfect video for Resume project
MlDjrcnwAhw,"This is a really great lesson and video, and is as close to real world scenario as I've seen.  That being said, I never had anyone tell me what insights they wanted, but rather give me the data and ask me to come up with important insights for them.   Thank you!"
MlDjrcnwAhw,3:20
MlDjrcnwAhw,How is the client engagement bar calculated?
MlDjrcnwAhw,from where i download this excel file dataset ????
MlDjrcnwAhw,I WANT HEMANAND SIR UTUBE CHANNEL
MlDjrcnwAhw,"not able to download dataset,  This XML file does not appear to have any style information associated with it. The document tree is shown below.
<Error>
<Code>AccessDenied</Code>
<Message>Request has expired</Message>
<X-Amz-Expires>600</X-Amz-Expires>
<Expires>2023-02-06T06:02:42Z</Expires>
<ServerTime>2023-02-06T06:17:24Z</ServerTime>
<RequestId>PTYH5EXSNQE4C77G</RequestId>
<HostId>ySpugyssmnGm7Q+VIjgV/vMoEsONOwThlAGWYPsaRxBEuJAc00ViJxITvxmXibVJQzRSIaU2eSY=</HostId>
</Error>"
MlDjrcnwAhw,I think its the most brilliant idea to teach uptill now  i have come across... Love and respect from Pakistan... Keep doing good work...
MlDjrcnwAhw,Dhaval bhaiya I want details of your power bi paid course but I unable to connect your team plesease let me connect
MlDjrcnwAhw,Sir I'm a bio graduate but I don't want to become a clinical data analyst is it possible for me to become a IT software data analyst
MlDjrcnwAhw,This is awesome. Thanks 🙏🏽
MlDjrcnwAhw,"very good explanation..thanks
https://www.youtube.com/channel/UCBjLh0IcktjXXNHlUDqRwGg"
MlDjrcnwAhw,Thank you so much
MlDjrcnwAhw,gr8 work
MlDjrcnwAhw,"Something going to be interesting. can't wait
Thank you Dhaval Sir for offering such a real life project"
MlDjrcnwAhw,👍
MlDjrcnwAhw,"In rws, many line managers and administrators do not record events of attendance. #fromexperience"
MlDjrcnwAhw,"Question: so at this stage, do you have control over the attributes of data that will be made available? For eg. what happens if there were data attributes such as the attendance key was missing or not tracked?"
ru1qeDO_qrc,If you want to learn data analytics using projects like this then check our data analyst BootCamp: https://codebasics.io/bootcamps/data-analytics-bootcamp-with-practical-job-assistance
ru1qeDO_qrc,How to add a project to a resume? anyone please help
ru1qeDO_qrc,Sir could you please provide me the link of this dataset please
ru1qeDO_qrc,screen visibility very bad
ru1qeDO_qrc,Mind blowing way of speaking and teaching things in a smooth way...🥰✨Stay blessed forever🎉❤
ru1qeDO_qrc,is this data set  still available ? I couldn't  FIND IT
ru1qeDO_qrc,If I am doing MBA in HRM can I add this on my resume?
ru1qeDO_qrc,"I am currently pursuing a master's degree in Data Science, backed by 12 years of experience in HR recruitments. I am in the process of selecting a topic for my master's project, and I would appreciate your suggestions for project titles. My goal is to explore opportunities for building a career in HR Analytics, additionally I do have specific interest in Sales & Inventory Management aswell. I possess substantial domain knowledge in these areas and am eager to leverage it in my research."
ru1qeDO_qrc,❤❤❤
ru1qeDO_qrc,can you shear data set
ru1qeDO_qrc,HR Analytics - in 12 hours : https://www.youtube.com/@hranalyticsindepth/
ru1qeDO_qrc,Is HR analyst full course available
ru1qeDO_qrc,How is the client engagement bar calculated?
ru1qeDO_qrc,Please provide a project using SQL and tableau.
ru1qeDO_qrc,Please link to the dataset is not responding. Can you put the correct link please ?
ru1qeDO_qrc,"Hii Dhaval sir, im unable to find Datasets, kindly help me to where can I find datasets to do projects?"
ru1qeDO_qrc,useless without dataset
ru1qeDO_qrc,We Can Put This Project In Our  Resume
ru1qeDO_qrc,Sir I'm a bio graduate but I don't want to become a clinical data analyst is it possible for me to become a IT software data analyst
ru1qeDO_qrc,Helo sir ..i m pursuing mba from nmims .i want to be a data analyst so on The Basis of  data analyst which specialisation should i choose...business management Or information and technology or any other specialisation
ru1qeDO_qrc,Why don't you make SQL course for data analytics
ru1qeDO_qrc,thank u so much sir
ru1qeDO_qrc,can u do this for tableau also ?
ru1qeDO_qrc,"Hi Daval, first of all thanks a lot for all your efforts, maybe a silly question, is it possible to use the dataset for an EDA project sample  that will be done on a new prototype (still to be launched) cloud python notebook platfrom? Of course I will reference the source. Thanks a lot!!"
ru1qeDO_qrc,"Before going to HR Analytics project, what is the starting point of learning skills"
ru1qeDO_qrc,Thanks
ru1qeDO_qrc,Gazab.... Kya hi h ye Sir 😂😂😂love you
ru1qeDO_qrc,"Want to start from Scratch. Is there any playlist for Beginners? So, I can learn the basic installation and Setup of BI tool?"
ru1qeDO_qrc,Thank you
ru1qeDO_qrc,Woooaw this a surprise!!!! Thank you so much ❤️
WZui2hPyjw4,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
WZui2hPyjw4,please conduct more sessions like this. And please notify in bit advance for the same as I don't know how I missed it.
yd2FVTDGj9s,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
yd2FVTDGj9s,"I inspired by you today ❤, thank you so much 🥰"
yd2FVTDGj9s,🌾💐🌾👍
yd2FVTDGj9s,This is the greatest gift a teacher could ever have on this special day. The other day Amma was talking to me about her student. Am waiting to watch this video. Thanks for remembering her this definitely means a lot. Best wishes for your future 😁
bOIEF_ol0vM,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
bOIEF_ol0vM,Thank you so much Sir.
bOIEF_ol0vM,can hear loud and clear in US
bOIEF_ol0vM,Happy Teachers' Day Sir.
bOIEF_ol0vM,"THE GOSPEL

Moreover, brethren, I declare unto you the gospel which I preached unto you, which also 
ye have received, and wherein ye stand; 2 By which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain. 3 For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; 4 And that he was buried, and that he rose again the third day according to the scriptures:
- 1 Corinthians 15: 1-4 KJV

Greater love hath no man than this, that a man lay down his life for his friends. - John 15:13 KJV

SAVALATION 

For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.
- John 3:16 KJV

For God sent not his Son into the world to condemn the world; but that the world through him might be saved. John 3:17

Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by me.
- John 14:6 KJV

Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved. Acts 4:12

For if, when we were enemies, we were reconciled to God by the death of his Son, much more, being reconciled, we shall be saved by his life. Romans 5:10

But he was wounded for our transgressions, he was bruised for our iniquities: the chastisement of our peace was upon him; and with his stripes we are healed. - Isaiah 53:5 

For by grace are ye saved through faith; and that not of yourselves: it is the gift of God: Not of works, lest any man should boast. Ephesians 2:8-9 

And saying, The time is fulfilled, and the kingdom of God is at hand: repent ye, and believe the gospel.
- Mark 1:15 KJV


He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.
- John 3:36 KJV

Who hath saved us, and called us with an holy calling, not according to our works, but according to his own purpose and grace, which was given us in Christ Jesus before the world began. 2 Timothy 1:9 

For the Son of man is come to seek and to save that which was lost. Luke 19:10 

The Lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance. 2 Peter 3:9

He that believeth and is baptized shall be saved; but he that believeth not shall be damned. Mark 16:16

For as in Adam all die, even so in Christ shall all be made alive. 1 Corinthians 15:22 

For scarcely for a righteous man will one die: yet peradventure for a good man some would even dare to die. But God commendeth his love toward us, in that, while we were yet sinners, Christ died for us. Romans 5:7-8

I am the door: by me if any man enter in, he shall be saved, and shall go in and out, and find pasture. John 10:9"
bOIEF_ol0vM,Happy Teachers day sir 🙏
bOIEF_ol0vM,U r  best teacher
bOIEF_ol0vM,"Yeah, thats great"
bOIEF_ol0vM,It is made my day. Thank you both of you ❣️😊😊✨
bOIEF_ol0vM,"Dear Hemanand and Dhaval, thank you for elaborating on and clarifying the objective of doing the resume projects, adding it to the resume is about explaining/storytelling. That point makes sense and is never discussed enough as many YouTube videos have thumbnails that are clickbait. 

BTW, THIS WHOLE MENTALITY OF GETTING DISCOUNT ON TEACHER'S DAY, @dhaval sir thank you for calling out. That is the reality, thank you for addressing it."
bOIEF_ol0vM,Hi ! Everything OK 👌
bOIEF_ol0vM,"Great Initiative for the Data Community, Thank you Dhaval sir, and Hemanand sir."
bOIEF_ol0vM,Thanks you sir
bOIEF_ol0vM,You both are Audioable properly.
T4rlTsr1e7g,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
T4rlTsr1e7g,Inspiring...
T4rlTsr1e7g,"This is really inspiring to know about an excellent teacher and an amazing personality.
A big salute Sir, May God bless him."
T4rlTsr1e7g,Thankyou for posting this inspiring video sir!
T4rlTsr1e7g,Amazing inspiration.God bless you all.
T4rlTsr1e7g,You are the only person looking good in your family. 😍😍😍😍😍You are Hero looking among your family members.
T4rlTsr1e7g,"That’s so inspiring , good to hear the place he’s been living is just 30km from my hometown ! May god give him good health and happy life ! Jay swaminarayan 🙏🏻"
T4rlTsr1e7g,Great inspirational teacher in now-a-days 😍🙏
T4rlTsr1e7g,Amazing !!!! Great man . And Kudos to you for creating a video on your Dad.
T4rlTsr1e7g,Nice
T4rlTsr1e7g,Wowww. Great teacher and great father. Your very lucky and blussed to hav a great man as your father
T4rlTsr1e7g,Thanks for indtroducing to a true legend in Ram bhai Patel!!
T4rlTsr1e7g,salute you and your fathar. Jai swaminarayan.
T4rlTsr1e7g,"your father doing that one great service to the society
74 plus age also active like a young man 
Very much inspired story sir
Best of luck
Do more this kind of helping nature to society 
I also a try to do this kind of stuff in future definitely
Thank you very much you both
... ಧನ್ಯವಾದ"
T4rlTsr1e7g,like father like son 👍👍👍👍👍👍👍👍
T4rlTsr1e7g,U are so lucky sir
T4rlTsr1e7g,This video brought a smile to my face. I hope you get to spend many more years with your father 👍
T4rlTsr1e7g,"😀....No wonder you are a good teacher ,,,its in your bloodline ,,,I really admire the fighting spirit of your father,,  Talking in techincal terms ,,,You have inherited a lot,,,Keep up the great work,,,I recently started following and watching your channel,,,Thank you for these wonderful videos,,,I want to land in a DataScience job , if i do so then you have a part in my success"
T4rlTsr1e7g,😍😍😍😍
T4rlTsr1e7g,Dharma Is supreme!
T4rlTsr1e7g,Really Your father is an inspiration for our generation.
T4rlTsr1e7g,so inspiring❤
T4rlTsr1e7g,"Hello sir i am also from gujarat 😄
I live in  gir somanath district તમને ગુજરાતી આવડે છે?"
T4rlTsr1e7g,Really wonderful work 🙌😍
T4rlTsr1e7g,"We are so great that we have such poeple,teacher."
T4rlTsr1e7g,"Great motivation. 
Greetings from Changa. a village near Vadtal where your father is working. 😂🤗"
T4rlTsr1e7g,Ram bhai Sir....was My Teacher.... When i was in school :)
T4rlTsr1e7g,A great person from a great father 😇😇
T4rlTsr1e7g,"Rambhai Patel 
Jay Swaminarayan  🙏🙏🙏"
T4rlTsr1e7g,"such a inspiring story. He is a true legend . He visited 400 schools, wow its mind blowing factor. Superb sir."
T4rlTsr1e7g,Great father like my dad
T4rlTsr1e7g,Great human being
T4rlTsr1e7g,"First I will thank you sharing this lovely and very Inspiring heart teaching story 🙏🙏🙏 ...... Remind me same as my father story ....... My father also was a great teacher, He passed away in 2020 due to cholangiocarcinoma. That's my dream to tribute like this to my father.  And Happy Teachersday to you Sir ji ..."
T4rlTsr1e7g,"i am struggling everyday to make a little something of myself, i am not making progress upto my satisfaction in python mastery, i have been learnnig for a year now, i also practice all the healthy habits you mentioned, watching a video like this fills me with more hope, i dont know how but i feel more energised to make myself one of the best coder and build one of the greatest entrepreneurial venture in India.

Thank you dhaval sir, you have been a teacher to somebody left behind. I am grateful for this life."
T4rlTsr1e7g,"THE GOSPEL

Moreover, brethren, I declare unto you the gospel which I preached unto you, which also 
ye have received, and wherein ye stand; 2 By which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain. 3 For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; 4 And that he was buried, and that he rose again the third day according to the scriptures:
- 1 Corinthians 15: 1-4 KJV

Greater love hath no man than this, that a man lay down his life for his friends. - John 15:13 KJV

SAVALATION 

For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.
- John 3:16 KJV

For God sent not his Son into the world to condemn the world; but that the world through him might be saved. John 3:17

Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by me.
- John 14:6 KJV

Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved. Acts 4:12

For if, when we were enemies, we were reconciled to God by the death of his Son, much more, being reconciled, we shall be saved by his life. Romans 5:10

But he was wounded for our transgressions, he was bruised for our iniquities: the chastisement of our peace was upon him; and with his stripes we are healed. - Isaiah 53:5 

For by grace are ye saved through faith; and that not of yourselves: it is the gift of God: Not of works, lest any man should boast. Ephesians 2:8-9 

And saying, The time is fulfilled, and the kingdom of God is at hand: repent ye, and believe the gospel.
- Mark 1:15 KJV


He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.
- John 3:36 KJV

Who hath saved us, and called us with an holy calling, not according to our works, but according to his own purpose and grace, which was given us in Christ Jesus before the world began. 2 Timothy 1:9 

For the Son of man is come to seek and to save that which was lost. Luke 19:10 

The Lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance. 2 Peter 3:9

He that believeth and is baptized shall be saved; but he that believeth not shall be damned. Mark 16:16

For as in Adam all die, even so in Christ shall all be made alive. 1 Corinthians 15:22 

For scarcely for a righteous man will one die: yet peradventure for a good man some would even dare to die. But God commendeth his love toward us, in that, while we were yet sinners, Christ died for us. Romans 5:7-8

I am the door: by me if any man enter in, he shall be saved, and shall go in and out, and find pasture. John 10:9"
T4rlTsr1e7g,"Such a great inspiration sir, your father is. Thank you very much for this video. He gives courage and strength to choose and lead a meaningful and simple life. In this confused and profound world around us, he has shown some light for peace within. Thanks🤗"
T4rlTsr1e7g,He sowed a great seed  of you to this 5G student's. Happy code basics day.. It's code(corn) ...🌽🌽🌽
T4rlTsr1e7g,Wows
T4rlTsr1e7g,Now I understand why you are a big giver yourself. You got it from your father.
T4rlTsr1e7g,Happy Teacher's Day Dhaval sir.
T4rlTsr1e7g,"So nice of you, you made a video on your father😇"
T4rlTsr1e7g,🙏🙏🙏
T4rlTsr1e7g,"Sir iam not really interested or feel  extremely hard to study  software  skills but after I  am  watching  your lecture  about python  pandas numpy   it makes me happy sir 
Happy teacher's day from india sir❤️❤️❤️❤️"
T4rlTsr1e7g,"Very inspiring. Simple, minimalistic thinking is what we all need and being of value to the society. Thanks!!!"
oQUlpvA-0rs,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
oQUlpvA-0rs,2:02
oQUlpvA-0rs,"Thank you so much for your great initiative Sir Dhaval! I am currently taking your course in Python. Also, you look so amazing with your haircut! ✨"
oQUlpvA-0rs,"Sir I am getting error 

Whenever I am writting
 model.predict(x_train,y_train)
It telling me to reshape your array using array.reshape (-1,1) 
After doing that also I am still getting error 


Sir plzzz plzzz plzzz plzzz help me fixing this...."
oQUlpvA-0rs,"You are not only teacher you are guru 🙏 
Working hard selflessly keep helping us 🤞
Bhagwan apko Satayu banaye 🙏"
oQUlpvA-0rs,#codebasics Please brother make a video that how to do preparation for FAANG OR MAANG Companies to get job  as a Data Analyst job
oQUlpvA-0rs,Please brother make a video that how to do preparation for FAANG OR MAANG Companies to get job  as a Data Analyst job
oQUlpvA-0rs,Please brother make a video that how to do preparation for FAANG OR MAANG Companies to get job  as a Data Analyst job
oQUlpvA-0rs,"Sir Kindly share any YTD/ blogs url links related to Power BI realtime DAX scenarios
kindly make videos on the same. (for practice purpose)"
oQUlpvA-0rs,"hiiiii dhaval sir i am your big fan 
mene aapka snake and apple wala video dekha tha bahut achi video thi 
kya aap snake ka head de sakte hai kya"
oQUlpvA-0rs,you becoming a data model day by day.. look at your hair do.. its cool..
oQUlpvA-0rs,nice hair style...
oQUlpvA-0rs,great i would like to join
oQUlpvA-0rs,Teacher’s Day
oQUlpvA-0rs,Great Initiative Dhaval!
oQUlpvA-0rs,Sir please prioritise SQL course.
oQUlpvA-0rs,Is it free of cost
oQUlpvA-0rs,Kindly provide DAX based scenarios questions to practice or any url links related to it
oQUlpvA-0rs,Great to know this!! will definetly attend the live session and celebrate teacher's day with you guys!!
oQUlpvA-0rs,"The fact that you understand how difficult is to get tech education in most countries and provide us a ton of valuable content is AWESOME, thank you so much for your efforts ❤️"
oQUlpvA-0rs,"You always come up with awesomely valuable content Dhaval Sir … and never disappointment us 😊

- Darsh"
oQUlpvA-0rs,Wen is SQL course coming up?
oQUlpvA-0rs,When are you going to start the complete Data Engineering course
oQUlpvA-0rs,Waiting for the announcement
oQUlpvA-0rs,"Great initiative Mr.Dhaval Sir , really unique concept , Keep it up and continue to motivate us. Thanks 👍"
oQUlpvA-0rs,On what topics u will ask questions sir
oQUlpvA-0rs,Teachers day 🤗
oQUlpvA-0rs,Teachers day
oQUlpvA-0rs,Teachers day
oQUlpvA-0rs,Teachers day sir
oQUlpvA-0rs,Teachers day
oQUlpvA-0rs,Marked the calendar
T-rAYiNjvbk,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
T-rAYiNjvbk,Is DataLemur free?
T-rAYiNjvbk,"Informative 👌. Sir, i have completed masters in IT. Its been 13 years. Can i get work from home base job? I have no experience. SQL is my favorite backend. Please guide."
T-rAYiNjvbk,Great
T-rAYiNjvbk,Thank you
T-rAYiNjvbk,W3Resources..... One of the best website for topic wise practice... A must do
T-rAYiNjvbk,DataLemur is the best one !!!
T-rAYiNjvbk,Please suggest for python practices
T-rAYiNjvbk,Hacker rank is also good website to practice SQL.
T-rAYiNjvbk,Make the same for python....will the same be helpful?
T-rAYiNjvbk,Thanks for the informative video...also from where we can learn intermediate or advanced level SQL?
T-rAYiNjvbk,"Hey there, glad to meet again.
I am working my way around sql language and still have one major enquiry.
Is there a command to test an SQL query without executing it?
I wish that i would play with my code and to return results without altering my physical data in the server.
Thanks a lot for taking care of this."
T-rAYiNjvbk,Which country is best for AI ML masters if i want to come back to india after gaining experience?
T-rAYiNjvbk,#codebasics Please brother make a video that how to do preparation for FAANG OR MAANG Companies to get job  as a Data Analyst job
T-rAYiNjvbk,"There's this youtuber called ""Everyday Data science"". He's uploaded many leetcode SQL problems with their solutions."
T-rAYiNjvbk,Kindly suggest any websites to learn realtime power bi dax scenarios
T-rAYiNjvbk,thankyou Sir for all your sincere efforts
T-rAYiNjvbk,Leet code is very useful in competitive coading also.
T-rAYiNjvbk,HackerRank
T-rAYiNjvbk,This is super timely. I'm currently trying to get a data analyst job. Thanks. :)
T-rAYiNjvbk,"THE GOSPEL

Moreover, brethren, I declare unto you the gospel which I preached unto you, which also 
ye have received, and wherein ye stand; 2 By which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain. 3 For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; 4 And that he was buried, and that he rose again the third day according to the scriptures:
- 1 Corinthians 15: 1-4 KJV

Greater love hath no man than this, that a man lay down his life for his friends. - John 15:13 KJV

SAVALATION 

For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.
- John 3:16 KJV

For God sent not his Son into the world to condemn the world; but that the world through him might be saved. John 3:17

Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by me.
- John 14:6 KJV

Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved. Acts 4:12

For if, when we were enemies, we were reconciled to God by the death of his Son, much more, being reconciled, we shall be saved by his life. Romans 5:10

But he was wounded for our transgressions, he was bruised for our iniquities: the chastisement of our peace was upon him; and with his stripes we are healed. - Isaiah 53:5 

For by grace are ye saved through faith; and that not of yourselves: it is the gift of God: Not of works, lest any man should boast. Ephesians 2:8-9 

And saying, The time is fulfilled, and the kingdom of God is at hand: repent ye, and believe the gospel.
- Mark 1:15 KJV


He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.
- John 3:36 KJV

Who hath saved us, and called us with an holy calling, not according to our works, but according to his own purpose and grace, which was given us in Christ Jesus before the world began. 2 Timothy 1:9 

For the Son of man is come to seek and to save that which was lost. Luke 19:10 

The Lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance. 2 Peter 3:9

He that believeth and is baptized shall be saved; but he that believeth not shall be damned. Mark 16:16

For as in Adam all die, even so in Christ shall all be made alive. 1 Corinthians 15:22 

For scarcely for a righteous man will one die: yet peradventure for a good man some would even dare to die. But God commendeth his love toward us, in that, while we were yet sinners, Christ died for us. Romans 5:7-8"
T-rAYiNjvbk,Data lemur isn't for newbie
T-rAYiNjvbk,Congratulations on your new video
T-rAYiNjvbk,What are the complete steps to create a PayPal money adder program?
T-rAYiNjvbk,Hackerrank
T-rAYiNjvbk,where to prepare SQL tutorial from scratch please provide us sir
T-rAYiNjvbk,Thanks for the video regarding SQL preparation website.
T-rAYiNjvbk,Please suggest best websites to practice python.
T-rAYiNjvbk,Pls make sql tutorial
T-rAYiNjvbk,On the point as usual
T-rAYiNjvbk,Thanks for the info.
T-rAYiNjvbk,👍
y42CzmzMk68,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
y42CzmzMk68,Good idea sir ❤
y42CzmzMk68,"Thank you. My assignment is due Friday, and I didn't know what or where to star"
y42CzmzMk68,Amazing input 🙏🙌
y42CzmzMk68,Can I use tableau instead of power bi
y42CzmzMk68,Very nice idea.. Mind blowing. ☺️👌🙏
y42CzmzMk68,Thanku Sir🙏🏽🙏🏽
y42CzmzMk68,Its a very good idea.
y42CzmzMk68,Thank you sir
y42CzmzMk68,"Funny how I ended up at this video yet since the start of the year I've been keeping all my grocery receipts for reasons that I don know, haha. Thankls"
y42CzmzMk68,Not recommended for freshers
y42CzmzMk68,which tecnolog should i use to do that ?
y42CzmzMk68,?.. Blockage of data analyst career path in Job. Sir aware me
y42CzmzMk68,"Respected sir, i passout btech in 2013....can I choose data analyst as my career now"
y42CzmzMk68,jobs nahi ha data analyst ma market ma humko pucho koi nahi le rha data analyst ko bachon ko bewakoof bnana band karo
y42CzmzMk68,"Thank you Dhaval! You're a wonderful teacher 

I'm scared of doing this because my finances are in a big mess 😂 regardless, I'll do it, I'll make a good learning journey for both personal finance and data analytics 😁😁🙏"
y42CzmzMk68,"hello sir , can you do like a course from data analytics. please"
y42CzmzMk68,Awesome
y42CzmzMk68,Hi
y42CzmzMk68,Amazing
